food_category,n_samples,n_pos,n_neg,accuracy,precision,recall,f1,roc_auc,pr_auc,tp,fp,tn,fn
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002382.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002386.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002391.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_mini__002281.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_mini__002292.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_mini__002304.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__ammuffito__gpt_image_1_5__002318.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__ammuffito__gpt_image_1_5__002320.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__ammuffito__gpt_image_1_mini__002343.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002348.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_5__002349.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_5__002230.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_5__002234.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_5__002238.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_5__002243.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_5__002244.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_5__002257.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_mini__002271.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__pizza__crudo__gpt_image_1_mini__002278.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__insetti__gpt_image_1_mini__002598.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__marcio__gpt_image_1_5__002601.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__marcio__gpt_image_1_5__002611.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__marcio__gpt_image_1_mini__002626.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__marcio__gpt_image_1_mini__002632.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__marcio__gpt_image_1_mini__002639.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__marcio__gpt_image_1_mini__002644.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__marcio__gpt_image_1_mini__002647.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002526.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002529.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__marcio__gpt_image_1_5__002543.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__marcio__gpt_image_1_5__002551.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__marcio__gpt_image_1_mini__002557.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__crudo__gpt_image_1_5__002574.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__crudo__gpt_image_1_mini__002576.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__sushi__insetti__gpt_image_1_5__002589.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_5__002487.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002491.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002496.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002503.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002505.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002509.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002513.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_mini__002516.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__bruciato__gpt_image_1_mini__002437.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_5__002443.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_5__002452.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_5__002458.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_5__002466.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_5__002472.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_5__002480.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds2__exp_3_augmented_v6.2_noK__modificate__riso_paella__crudo__gpt_image_1_5__002481.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_mini__000124.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000127.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000131.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000136.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000137.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000139.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000144.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000147.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000095.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000097.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000099.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000102.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000103.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000108.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000112.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_mini__000122.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_mini__000048.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__crudo__gpt_image_1_5__000054.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__crudo__gpt_image_1_5__000060.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__crudo__gpt_image_1_5__000070.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__crudo__gpt_image_1_5__000076.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__crudo__gpt_image_1_5__000078.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__crudo__gpt_image_1_mini__000082.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__insetti__gpt_image_1_5__000094.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000009.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000013.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000024.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000027.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000032.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000037.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_5__000038.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__bruciato__gpt_image_1_mini__000042.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__marcio__gpt_image_1_mini__000287.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__bruciato__gpt_image_1_5__000302.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__bruciato__gpt_image_1_5__000305.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__bruciato__gpt_image_1_5__000317.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000328.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000330.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000331.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000341.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000258.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000260.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000266.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_mini__000270.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_mini__000274.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__insetti__gpt_image_1_5__000276.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__marcio__gpt_image_1_5__000284.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__marcio__gpt_image_1_5__000286.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_mini__000211.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_mini__000226.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_mini__000227.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__bruciato__gpt_image_1_5__000230.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__bruciato__gpt_image_1_5__000235.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000246.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000247.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__burger__panino__crudo__gpt_image_1_5__000252.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000160.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000164.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000168.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000177.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000187.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000189.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_5__000200.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__altro__marcio__gpt_image_1_mini__000207.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000543.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000548.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000552.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000554.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000561.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000565.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000566.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_mini__000576.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__fritti__crudo__gpt_image_1_mini__000465.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__kebab__crudo__gpt_image_1_mini__000487.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__bruciato__gpt_image_1_5__000492.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__bruciato__gpt_image_1_mini__000513.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000523.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000531.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000535.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__crudo__gpt_image_1_5__000536.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__dessert__crudo__gpt_image_1_5__000408.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__dessert__marcio__gpt_image_1_5__000424.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__dessert__marcio__gpt_image_1_5__000426.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__dessert__marcio__gpt_image_1_5__000427.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__dessert__marcio__gpt_image_1_5__000428.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__dessert__marcio__gpt_image_1_mini__000439.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__fritti__bruciato__gpt_image_1_5__000442.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__fritti__crudo__gpt_image_1_5__000454.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000342.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000351.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__crudo__gpt_image_1_5__000358.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__carne__marcio__gpt_image_1_5__000375.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__dessert__bruciato__gpt_image_1_5__000392.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__dessert__bruciato__gpt_image_1_5__000399.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__dessert__bruciato__gpt_image_1_mini__000404.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__dessert__crudo__gpt_image_1_5__000406.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000754.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000758.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000767.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_mini__000774.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_mini__000778.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_mini__000780.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000782.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000783.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000712.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000713.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000714.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000720.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pizza__marcio__gpt_image_1_5__000731.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pizza__marcio__gpt_image_1_5__000733.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__poke__insetti__gpt_image_1_5__000735.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__poke__insetti__gpt_image_1_mini__000736.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000639.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000642.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__patatine__bruciato__gpt_image_1_5__000657.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__patatine__crudo__gpt_image_1_5__000666.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000678.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000690.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000706.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000711.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000585.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000590.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000595.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000602.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds3__platsim_raw_vale_id__modificate__pasta__marcio__gpt_image_1_5__000605.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
